time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.00107058852529,-0.00271777302828,23.688881911,6.28268253426,0.00015575835791,0.0,-0.00189683600212,-0.00558694244503,26.8262384329,-0.000661975991141,0.000508121846162,0.0,899.997309239,900.003509542,899.999514118,899.998776839
1.3800000000000008,-0.00118827553335,-0.00306524112712,25.3048132285,6.28264247886,0.000188644539143,0.0,-0.00202897328432,-0.00599746605865,27.0331676266,-0.000678822307736,0.000627960608071,0.0,899.997717207,900.002558156,899.99967794,899.999011115
1.4400000000000008,-0.00131452623737,-0.00343778293677,26.9322059675,6.282601024,0.000229182940406,0.0,-0.00218295611751,-0.00642288279944,27.2090012355,-0.000715114122985,0.000770846420942,0.0,899.998028157,900.003799667,899.999833908,899.998380026
1.5000000000000009,-0.0014507936055,-0.00383633239642,28.5693323737,6.28255730838,0.000278509221586,0.0,-0.00236362506127,-0.00686466091011,27.3582439967,-0.000755571146655,0.00092444355169,0.0,899.999094173,900.005296206,899.999003395,899.997381662
1.560000000000001,-0.00159883577498,-0.00426192807321,30.2147166009,6.28251158258,0.00033742440428,0.0,-0.00257625509851,-0.00732469657693,27.4847981401,-0.000775153618944,0.00109664601182,0.0,899.999465825,900.006417834,899.998720432,899.997944929
1.620000000000001,-0.00176073878516,-0.00471571134993,31.8671002347,6.2824650312,0.000405734321103,0.0,-0.0028264808092,-0.0078043959936,27.5920191525,-0.000777261647237,0.00122208795654,0.0,899.998972786,900.004027397,899.998305357,899.998237928
1.680000000000001,-0.00193890457017,-0.00519888542032,33.525412056,6.28241830168,0.00048067330386,0.0,-0.00311888230682,-0.00830446028551,27.6828002915,-0.000781953649626,0.00130272880851,0.0,899.999425594,900.002663194,899.998226853,899.998054833
1.740000000000001,-0.00213595416274,-0.00571268817937,35.1887418189,6.28237144758,0.000560178274218,0.0,-0.00345625314826,-0.00882543601004,27.7596224464,-0.000778797192845,0.00136976155859,0.0,900.000233223,900.002917975,899.998617689,899.998763602
1.8000000000000012,-0.00235464534503,-0.00625838846557,36.8563166419,6.28232445923,0.000644273172733,0.0,-0.00384056501285,-0.00936777707523,27.8245915355,-0.000791826276825,0.00146515746598,0.0,899.999341515,900.003173377,899.997395595,899.996885994
1.8600000000000012,-0.00259786751421,-0.00683728818973,38.5274809963,6.28227686216,0.000734175055172,0.0,-0.00427440812511,-0.00993222043741,27.8795197546,-0.000796202002058,0.00156470854755,0.0,899.99973799,900.003736026,899.997175958,899.997017076
1.9200000000000013,-0.00286868731954,-0.00745073763606,40.2016796315,6.28222896736,0.00083006027286,0.0,-0.00476097395555,-0.0105195294708,27.9259436989,-0.000802336607681,0.00166477230236,0.0,899.999082497,900.003099125,899.998581442,899.998351433
1.9800000000000013,-0.00317036845788,-0.00810012882629,41.8784423626,6.2821801996,0.000932860298232,0.0,-0.00530366208577,-0.0111304028189,27.9651675988,-0.000833727154307,0.00181029747363,0.0,899.998300878,900.004156335,899.999297997,899.998045369
2.0400000000000014,-0.00350640491386,-0.00878691034061,43.5573711623,6.28212910504,0.00104278385143,0.0,-0.00590683658959,-0.0117661301564,27.9982970931,-0.000887304155369,0.00187555493616,0.0,900.000076513,900.002678303,899.998985162,899.996834784
2.1000000000000014,-0.00388053443164,-0.00951263324721,45.2381293736,6.28207488489,0.00115628213637,0.0,-0.00657373863078,-0.0124287952314,28.026276018,-0.000936425589313,0.00192379067113,0.0,900.001058759,900.002969831,899.998650234,899.996681497
2.1600000000000015,-0.00429663696814,-0.0102789815514,46.9204321202,6.28201719559,0.00127256899535,0.0,-0.00730617430624,-0.013120651106,28.0498903323,-0.001011670361,0.00196675127954,0.0,899.999137739,900.000834157,899.998079198,899.995053673
2.2200000000000015,-0.00475869268593,-0.0110877845049,48.6040387101,6.28195633584,0.00139274685573,0.0,-0.0081057937025,-0.0138443407327,28.0698291852,-0.00101964784531,0.00207530498644,0.0,899.997641042,900.001992816,899.997906019,899.997606246
2.2800000000000016,-0.00527081403507,-0.0119410053378,50.288746053,6.28189537605,0.00151867190002,0.0,-0.00897557796749,-0.0146013117846,28.0866597889,-0.00100869371088,0.0021456092562,0.0,899.998234744,900.001035243,899.997659622,899.998126684
2.3400000000000016,-0.00583730893857,-0.0128406473273,51.9743826553,6.28183470031,0.00164965648849,0.0,-0.00991866350596,-0.0153917070535,28.1008700719,-0.00101640117586,0.00225791884934,0.0,899.998217912,900.002717979,899.998744743,899.998455838
2.4000000000000017,-0.00646267492537,-0.0137887207599,53.660803679,6.28177444108,0.0017863899672,0.0,-0.0109385114587,-0.016215729877,28.1128627303,-0.000980165218138,0.00232081054923,0.0,899.999565986,900.002062432,899.997424999,899.998915803
2.4600000000000017,-0.00715161482193,-0.0147872351733,55.3478866161,6.281715043,0.00192852817275,0.0,-0.0120382117593,-0.0170729704344,28.122980858,-0.00100958448976,0.00246513222064,0.0,899.997859644,900.003652391,899.997997315,899.996828525
2.520000000000002,-0.0079090345497,-0.0158381864992,57.0355280943,6.281654552,0.00207923072923,0.0,-0.0132219491149,-0.0179637837184,28.1315203862,-0.00100538093303,0.00260471696933,0.0,899.997626101,900.003224003,899.998062729,899.998256193
2.580000000000002,-0.00874013188285,-0.016943609107,58.7236409532,6.28159307045,0.00223848130577,0.0,-0.0144948943433,-0.0188887393572,28.1387270256,-0.00106335083923,0.00275292864612,0.0,899.997479263,900.003423629,899.999549585,899.997225173
2.640000000000002,-0.00965041598529,-0.018105586742,60.4121515746,6.28152700752,0.00240556307336,0.0,-0.0158622609315,-0.0198493314574,28.1448074396,-0.00117656556269,0.00284816623386,0.0,899.998143827,900.001939868,900.000892327,899.996332014
2.700000000000002,-0.0106456856278,-0.0193263549671,62.1009978899,6.28145356026,0.00257864509014,0.0,-0.0173282763284,-0.0208490717306,28.149940638,-0.00131941890008,0.00295768070202,0.0,899.997656853,900.002029111,900.002535472,899.99677744
